2.253654e-01	2.294825e-01	2.106654e-01	2.280549e-01	2.161919e-01	2.392570e-01	2.297278e-01	2.280088e-01	2.335678e-01	2.226800e-01	2.361926e-01	2.350254e-01	2.254187e-01	2.283886e-01	2.506740e-01	2.334684e-01	
2.497302e-01	2.542924e-01	2.334935e-01	2.527073e-01	2.392570e-01	2.655124e-01	2.545608e-01	2.526876e-01	2.588181e-01	2.467650e-01	2.617149e-01	2.604165e-01	2.497890e-01	2.530613e-01	2.776748e-01	2.587242e-01	
2.397962e-01	2.441677e-01	2.241599e-01	2.426498e-01	2.297278e-01	2.545608e-01	2.447209e-01	2.426035e-01	2.485037e-01	2.369257e-01	2.512911e-01	2.500646e-01	2.398396e-01	2.429876e-01	2.666721e-01	2.484099e-01	
2.379984e-01	2.423412e-01	2.225284e-01	2.408353e-01	2.280088e-01	2.526876e-01	2.426035e-01	2.411587e-01	2.467371e-01	2.351846e-01	2.494467e-01	2.482114e-01	2.380560e-01	2.411878e-01	2.646800e-01	2.466295e-01	
2.438035e-01	2.482322e-01	2.279390e-01	2.466947e-01	2.335678e-01	2.588181e-01	2.485037e-01	2.467371e-01	2.530925e-01	2.409151e-01	2.555112e-01	2.542580e-01	2.438420e-01	2.470744e-01	2.711316e-01	2.526283e-01	
2.324310e-01	2.366653e-01	2.173027e-01	2.352053e-01	2.226800e-01	2.467650e-01	2.369257e-01	2.351846e-01	2.409151e-01	2.299674e-01	2.436264e-01	2.424024e-01	2.325137e-01	2.355513e-01	2.585134e-01	2.408176e-01	
2.465152e-01	2.510016e-01	2.304826e-01	2.494723e-01	2.361926e-01	2.617149e-01	2.512911e-01	2.494467e-01	2.555112e-01	2.436264e-01	2.587148e-01	2.570890e-01	2.466384e-01	2.498428e-01	2.741250e-01	2.554100e-01	
2.453314e-01	2.497851e-01	2.293438e-01	2.482452e-01	2.350254e-01	2.604165e-01	2.500646e-01	2.482114e-01	2.542580e-01	2.424024e-01	2.570890e-01	2.561415e-01	2.453707e-01	2.486087e-01	2.728301e-01	2.541254e-01	
2.352892e-01	2.395618e-01	2.199500e-01	2.381013e-01	2.254187e-01	2.497890e-01	2.398396e-01	2.380560e-01	2.438420e-01	2.325137e-01	2.466384e-01	2.453707e-01	2.356709e-01	2.384484e-01	2.616571e-01	2.437472e-01	
2.383786e-01	2.427249e-01	2.228400e-01	2.412292e-01	2.283886e-01	2.530613e-01	2.429876e-01	2.411878e-01	2.470744e-01	2.355513e-01	2.498428e-01	2.486087e-01	2.384484e-01	2.418638e-01	2.651217e-01	2.469478e-01	
2.616577e-01	2.663745e-01	2.446053e-01	2.647316e-01	2.506740e-01	2.776748e-01	2.666721e-01	2.646800e-01	2.711316e-01	2.585134e-01	2.741250e-01	2.728301e-01	2.616571e-01	2.651217e-01	2.914480e-01	2.709729e-01	
2.436799e-01	2.481528e-01	2.278747e-01	2.466029e-01	2.334684e-01	2.587242e-01	2.484099e-01	2.466295e-01	2.526283e-01	2.408176e-01	2.554100e-01	2.541254e-01	2.437472e-01	2.469478e-01	2.709729e-01	2.529369e-01	

